source,person_id,image_path,y0,x0,y1,x1,bmi,is_female,height_m,weight_kg,age,cache_path,split
visual_bmi,vb_36k7mx,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/36k7mx/36k7mx_p9RHbaH_180_71_false_7_0.75.jpg,0.0,0.0,1.0,1.0,25.1046,0.0,1.8034,81.64663,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003389.jpg,train
visual_bmi,vb_36k7mx,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/36k7mx/36k7mx_p8RHbaH_180_71_false_7_0.75.jpg,0.0,0.0,1.0,1.0,25.1046,0.0,1.8034,81.64663,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003390.jpg,train
visual_bmi,vb_1gw09u,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1gw09u/1gw09u_XVlDnYC_215_70_false_74_0.67.jpg,0.0,0.0,1.0,1.0,30.849,0.0,1.778,97.52236,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003391.jpg,train
visual_bmi,vb_1gw09u,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1gw09u/1gw09u_XVlDnYC_180_70_false_74_0.67.jpg,0.0,0.0,1.0,1.0,25.827,0.0,1.778,81.64663,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003392.jpg,train
visual_bmi,vb_2eayzp,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2eayzp/2eayzp_YBYfGOm_209_65_true_213_2.0.jpg,0.0,0.0,1.0,1.0,34.7791,1.0,1.651,94.80081,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003393.jpg,test
visual_bmi,vb_2eayzp,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2eayzp/2eayzp_YBYfGOm_242_65_true_213_2.0.jpg,0.0,0.0,1.0,1.0,40.2705,1.0,1.651,109.76935,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003394.jpg,test
visual_bmi,vb_2dlf1h,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2dlf1h/2dlf1h_DLtgFKP_135_68_false_131_1.0.jpg,0.0,0.0,1.0,1.0,20.5265,0.0,1.7272,61.23497,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003395.jpg,train
visual_bmi,vb_2dlf1h,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2dlf1h/2dlf1h_DLtgFKP_150_68_false_131_1.0.jpg,0.0,0.0,1.0,1.0,22.8072,0.0,1.7272,68.03886,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003396.jpg,train
visual_bmi,vb_1nag1r,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1nag1r/1nag1r_3j4wKlI_267_70_false_1118_1.0.jpg,0.0,0.0,1.0,1.0,38.3101,0.0,1.778,121.10916,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003397.jpg,train
visual_bmi,vb_1nag1r,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1nag1r/1nag1r_3j4wKlI_394_70_false_1118_1.0.jpg,0.0,0.0,1.0,1.0,56.5325,0.0,1.778,178.71539,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003398.jpg,train
visual_bmi,vb_27wcm8,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/27wcm8/27wcm8_iiETdct_171_75_false_38_0.74.jpg,0.0,0.0,1.0,1.0,21.3733,0.0,1.905,77.5643,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003399.jpg,train
visual_bmi,vb_27wcm8,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/27wcm8/27wcm8_0iTvn5V_200_75_false_38_0.74.jpg,0.0,0.0,1.0,1.0,24.998,0.0,1.905,90.71847,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003400.jpg,train
visual_bmi,vb_1z97dt,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1z97dt/1z97dt_aQSjF2E_105_70_true_484_0.66.jpg,0.0,0.0,1.0,1.0,15.0658,1.0,1.778,47.6272,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003401.jpg,train
visual_bmi,vb_1z97dt,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1z97dt/1z97dt_7wCKomA_135_70_true_484_0.66.jpg,0.0,0.0,1.0,1.0,19.3703,1.0,1.778,61.23497,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003402.jpg,train
visual_bmi,vb_37xl8u,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/37xl8u/37xl8u_zyIScHk_167_67_false_3_0.56.jpg,0.0,0.0,1.0,1.0,26.1556,0.0,1.7018,75.74993,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003403.jpg,train
visual_bmi,vb_37xl8u,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/37xl8u/37xl8u_wyIScHk_167_67_false_3_0.56.jpg,0.0,0.0,1.0,1.0,26.1556,0.0,1.7018,75.74993,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003404.jpg,train
visual_bmi,vb_1n2dli,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1n2dli/1n2dli_ZFVGY56_347_67_true_52_2.25.jpg,0.0,0.0,1.0,1.0,54.3473,1.0,1.7018,157.39655,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003405.jpg,train
visual_bmi,vb_4iej3c,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4iej3c/4iej3c_jhCbwz0_202_74_false_437_1.59.jpg,0.0,0.0,1.0,1.0,25.935,0.0,1.8796,91.62566,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003406.jpg,train
visual_bmi,vb_4iej3c,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4iej3c/4iej3c_jhCbwz0_188_74_false_437_1.59.jpg,0.0,0.0,1.0,1.0,24.1375,0.0,1.8796,85.27537,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003407.jpg,train
visual_bmi,vb_1ojt2c,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1ojt2c/1ojt2c_D6fUeYP_245_73_false_101_1.0.jpg,0.0,0.0,1.0,1.0,32.3235,0.0,1.8542,111.13013,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003408.jpg,val
visual_bmi,vb_1ojt2c,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1ojt2c/1ojt2c_D6fUeYP_193_73_false_101_1.0.jpg,0.0,0.0,1.0,1.0,25.463,0.0,1.8542,87.54333,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003409.jpg,val
visual_bmi,vb_3la28s,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3la28s/3la28s_pacl45e_130_72_false_92_1.13.jpg,0.0,0.0,1.0,1.0,17.631,0.0,1.8288,58.96701,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003410.jpg,train
visual_bmi,vb_3la28s,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3la28s/3la28s_pacl45e_153_72_false_92_1.13.jpg,0.0,0.0,1.0,1.0,20.7503,0.0,1.8288,69.39963,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003411.jpg,train
visual_bmi,vb_3t4j91,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3t4j91/3t4j91_sacU4eD_216_69_false_87_1.03.jpg,0.0,0.0,1.0,1.0,31.8973,0.0,1.7526,97.97595,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003412.jpg,train
visual_bmi,vb_3t4j91,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3t4j91/3t4j91_sacU4eD_267_69_false_87_1.03.jpg,0.0,0.0,1.0,1.0,39.4286,0.0,1.7526,121.10916,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003413.jpg,train
visual_bmi,vb_26ec20,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/26ec20/26ec20_MFN2NR8_162_68_false_2_1.5.jpg,0.0,0.0,1.0,1.0,24.6318,0.0,1.7272,73.48196,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003414.jpg,test
visual_bmi,vb_26ec20,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/26ec20/26ec20_lFN2NR8_162_68_false_2_1.5.jpg,0.0,0.0,1.0,1.0,24.6318,0.0,1.7272,73.48196,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003415.jpg,test
visual_bmi,vb_3arupi,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3arupi/3arupi_1wfmmAB_341_72_false_97_1.0.jpg,0.0,0.0,1.0,1.0,46.2474,0.0,1.8288,154.675,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003416.jpg,train
visual_bmi,vb_3arupi,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3arupi/3arupi_1wfmmAB_275_72_false_97_1.0.jpg,0.0,0.0,1.0,1.0,37.2963,0.0,1.8288,124.7379,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003417.jpg,train
visual_bmi,vb_2asjf3,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2asjf3/2asjf3_KoM1qxd_222_67_true_140_1.0.jpg,0.0,0.0,1.0,1.0,34.7698,1.0,1.7018,100.69751,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003418.jpg,val
visual_bmi,vb_2asjf3,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2asjf3/2asjf3_KoM1qxd_250_67_true_140_1.0.jpg,0.0,0.0,1.0,1.0,39.1551,1.0,1.7018,113.39809,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003419.jpg,val
visual_bmi,vb_1njh8h,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1njh8h/1njh8h_4s7niJQ_220_62_true_5_0.44.jpg,0.0,0.0,1.0,1.0,40.2381,1.0,1.5748,99.79032,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003420.jpg,train
visual_bmi,vb_1njh8h,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1njh8h/1njh8h_Mt3fk8X_220_62_true_5_0.44.jpg,0.0,0.0,1.0,1.0,40.2381,1.0,1.5748,99.79032,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003421.jpg,train
visual_bmi,vb_2br13a,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2br13a/2br13a_nfy5xTa_197_64_true_290_0.71.jpg,0.0,0.0,1.0,1.0,33.8146,1.0,1.6256,89.3577,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003422.jpg,train
visual_bmi,vb_2br13a,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2br13a/2br13a_zfy5xTa_151_64_true_290_0.71.jpg,0.0,0.0,1.0,1.0,25.9188,1.0,1.6256,68.49245,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003423.jpg,train
visual_bmi,vb_3vkgxn,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3vkgxn/3vkgxn_2B4X5ab_210_67_true_1665_0.75.jpg,0.0,0.0,1.0,1.0,32.8903,1.0,1.7018,95.2544,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003424.jpg,test
visual_bmi,vb_3vkgxn,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3vkgxn/3vkgxn_GPD4MpV_315_67_true_1665_0.75.jpg,0.0,0.0,1.0,1.0,49.3355,1.0,1.7018,142.8816,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003425.jpg,test
visual_bmi,vb_2fq1vp,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2fq1vp/2fq1vp_RStlQRH_175_71_false_64_1.41.jpg,0.0,0.0,1.0,1.0,24.4073,0.0,1.8034,79.37866,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003426.jpg,val
visual_bmi,vb_2fq1vp,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2fq1vp/2fq1vp_RStlQRH_145_71_false_64_1.41.jpg,0.0,0.0,1.0,1.0,20.2232,0.0,1.8034,65.77089,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003427.jpg,val
visual_bmi,vb_2xxqk4,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xxqk4/2xxqk4_dWn9lze_218_74_false_1_0.4.jpg,0.0,0.0,1.0,1.0,27.9893,0.0,1.8796,98.88314,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003428.jpg,train
visual_bmi,vb_2xxqk4,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xxqk4/2xxqk4_KWn9lze_218_74_false_1_0.4.jpg,0.0,0.0,1.0,1.0,27.9893,0.0,1.8796,98.88314,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003429.jpg,train
visual_bmi,vb_1z7x5q,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1z7x5q/1z7x5q_620Yvpa_205_70_false_31_0.67.jpg,0.0,0.0,1.0,1.0,29.4141,0.0,1.778,92.98644,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003430.jpg,train
visual_bmi,vb_1z7x5q,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1z7x5q/1z7x5q_720Yvpa_188_70_false_31_0.67.jpg,0.0,0.0,1.0,1.0,26.9749,0.0,1.778,85.27537,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003431.jpg,train
visual_bmi,vb_1izv73,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1izv73/1izv73_qLI13x7_290_68_false_186_1.0.jpg,0.0,0.0,1.0,1.0,44.0939,0.0,1.7272,131.54179,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003432.jpg,train
visual_bmi,vb_1izv73,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1izv73/1izv73_qLI13x7_205_68_false_186_1.0.jpg,0.0,0.0,1.0,1.0,31.1698,0.0,1.7272,92.98644,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003433.jpg,train
visual_bmi,vb_26r4hv,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/26r4hv/26r4hv_TxVzlnp_180_73_false_118_1.78.jpg,0.0,0.0,1.0,1.0,23.7479,0.0,1.8542,81.64663,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003434.jpg,train
visual_bmi,vb_26r4hv,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/26r4hv/26r4hv_TxVzlnp_250_73_false_118_1.78.jpg,0.0,0.0,1.0,1.0,32.9832,0.0,1.8542,113.39809,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003435.jpg,train
visual_bmi,vb_1orlaz,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1orlaz/1orlaz_hoy6Q91_140_66_false_99_1.5.jpg,0.0,0.0,1.0,1.0,22.5964,0.0,1.6764,63.50293,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003436.jpg,train
visual_bmi,vb_1orlaz,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1orlaz/1orlaz_hoy6Q91_132_66_false_99_1.5.jpg,0.0,0.0,1.0,1.0,21.3051,0.0,1.6764,59.87419,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003437.jpg,train
visual_bmi,vb_2qn9en,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2qn9en/2qn9en_OZRY7PI_194_73_false_383_1.0.jpg,0.0,0.0,1.0,1.0,25.595,0.0,1.8542,87.99692,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003438.jpg,train
visual_bmi,vb_2qn9en,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2qn9en/2qn9en_OZRY7PI_231_73_false_383_1.0.jpg,0.0,0.0,1.0,1.0,30.4765,0.0,1.8542,104.77984,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003439.jpg,train
visual_bmi,vb_41qvpv,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/41qvpv/41qvpv_PEbLOXN_250_75_false_163_1.0.jpg,0.0,0.0,1.0,1.0,31.2475,0.0,1.905,113.39809,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003440.jpg,train
visual_bmi,vb_41qvpv,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/41qvpv/41qvpv_PEbLOXN_320_75_false_163_1.0.jpg,0.0,0.0,1.0,1.0,39.9968,0.0,1.905,145.14956,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003441.jpg,train
visual_bmi,vb_2n8bh7,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2n8bh7/2n8bh7_AXNV4BY_165_65_true_102_1.0.jpg,0.0,0.0,1.0,1.0,27.4572,1.0,1.651,74.84274,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003442.jpg,train
visual_bmi,vb_2n8bh7,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2n8bh7/2n8bh7_AXNV4BY_175_65_true_102_1.0.jpg,0.0,0.0,1.0,1.0,29.1212,1.0,1.651,79.37866,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003443.jpg,train
visual_bmi,vb_41cklz,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/41cklz/41cklz_Nnilho4_280_73_false_142_1.0.jpg,0.0,0.0,1.0,1.0,36.9412,0.0,1.8542,127.00586,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003444.jpg,val
visual_bmi,vb_41cklz,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/41cklz/41cklz_Nnilho4_315_73_false_142_1.0.jpg,0.0,0.0,1.0,1.0,41.5588,0.0,1.8542,142.8816,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003445.jpg,val
visual_bmi,vb_38vpyv,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/38vpyv/38vpyv_udbDT6L_156_59_true_689_1.0.jpg,0.0,0.0,1.0,1.0,31.5079,1.0,1.4986,70.76041,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003446.jpg,train
visual_bmi,vb_38vpyv,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/38vpyv/38vpyv_udbDT6L_216_59_true_689_1.0.jpg,0.0,0.0,1.0,1.0,43.6263,1.0,1.4986,97.97595,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003447.jpg,train
visual_bmi,vb_2ypuad,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2ypuad/2ypuad_8yzGTrg_149_70_false_2_0.56.jpg,0.0,0.0,1.0,1.0,21.3791,0.0,1.778,67.58526,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003448.jpg,train
visual_bmi,vb_2ypuad,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2ypuad/2ypuad_9yzGTrg_149_70_false_2_0.56.jpg,0.0,0.0,1.0,1.0,21.3791,0.0,1.778,67.58526,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003449.jpg,train
visual_bmi,vb_2wshhl,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2wshhl/2wshhl_DxwWaYT_189_70_false_156_1.22.jpg,0.0,0.0,1.0,1.0,27.1184,0.0,1.778,85.72896,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003450.jpg,train
visual_bmi,vb_2wshhl,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2wshhl/2wshhl_DxwWaYT_168_70_false_156_1.22.jpg,0.0,0.0,1.0,1.0,24.1052,0.0,1.778,76.20352,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003451.jpg,train
visual_bmi,vb_2i43cg,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2i43cg/2i43cg_QoKnx0L_178_70_false_64_1.33.jpg,0.0,0.0,1.0,1.0,25.5401,0.0,1.778,80.73944,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003452.jpg,test
visual_bmi,vb_2i43cg,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2i43cg/2i43cg_QoKnx0L_218_70_false_64_1.33.jpg,0.0,0.0,1.0,1.0,31.2794,0.0,1.778,98.88314,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003453.jpg,test
visual_bmi,vb_4aimo2,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4aimo2/4aimo2_sT0DlfQ_177_60_true_515_1.0.jpg,0.0,0.0,1.0,1.0,34.5676,1.0,1.524,80.28585,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003454.jpg,train
visual_bmi,vb_4aimo2,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4aimo2/4aimo2_sT0DlfQ_105_60_true_515_1.0.jpg,0.0,0.0,1.0,1.0,20.5062,1.0,1.524,47.6272,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003455.jpg,train
visual_bmi,vb_1y3w65,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1y3w65/1y3w65_Qk6DZHv_120_64_true_1603_1.0.jpg,0.0,0.0,1.0,1.0,20.5977,1.0,1.6256,54.43108,,/Users/a/Documents/bmi_predictor/single_pipe/work/cache_260/visual_bmi_003456.jpg,train
